asv_id	Taxon	Confidence
dad45c53c5e048800b2305e879c0360e	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_Micrococcales;f_Micrococcaceae;g_;s_	0.999997847330112
6c3344e64e6bca3ef40774083662f2e4	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.708177941351277
40a2bfa33331881a48bf88367915f7a3	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_;s_	0.996652391658418
a087798c8fc6518d5aa68dc67de76cc7	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.787708937880938
5931b5afa4f691e81f9fa835539139d9	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Coxiellaceae;g_Rickettsiella;s_massiliensis	0.999999999873936
516a67156dacfa4341327a7e2a22f877	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Geobacillus;s_stearothermophilus	0.997148865145071
c6c3ab4e828fb40d6e05967b7aac9338	k_Bacteria;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae;g_Blautia;s_	0.999995917021982
6faf025d61e54fb3be2f52bd61ad7d78	k_Bacteria;p_Proteobacteria;c_Hydrogenophilalia;o_Hydrogenophilales;f_Hydrogenophilaceae;g_Tepidiphilus;s_succinatimandens	0.828917317997748
b9faa2123bfdcbecf62ed825e48cfee9	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.721260353053639
3d6da4853055ccfc80db03cefee88f5a	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_	0.999862967917146
4a1e5e44473fcf41f308288148927289	k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Neisseriaceae;g_Neisseria;s_	0.901559123492606
a0504fc7dc385abde7e65c1c95f4eed8	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.714311920499322
04b8b02dd86522f055095c2ef17286ad	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Hyphomicrobiaceae;g_Hyphomicrobium;s_	0.994245070093713
2cdb685aa618466715d483b34286c0f8	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_;s_	0.958124629531655
895cfe9a6fa540c5b71b678bccb8e175	k_Bacteria;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Clostridiales Family XVII. Incertae Sedis;g_Thermaerobacter;s_	0.857639274782069
